"","sim","stv","halflife","alpha","sigma2","rho","theta_1","theta_2","delta_cont"
"895",95,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.951295751146972,4.22652459481175,17.5465139625624
"896",96,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.11586011946201,5.88973856701216,19.3857090259932
"897",97,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.00077768135816,4.5324740657242,20.2687023634038
"898",98,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.2289450019598,-5.67546899008768,18.4667803219995
"899",99,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-5.33608541358262,1.58783749201985,21.0149766177959
"900",100,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.43361120019108,11.4772993105306,17.8000551302632
"901",101,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.27376142609864,-1.14682757904162,17.7090778825008
"902",102,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.04256548639387,0.102293494629209,20.4743873112094
"903",103,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-6.78110094275326,-2.68552368650951,18.810006715311
"904",104,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.06481296941638,-8.91720797211354,22.4837164969964
"905",105,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.67355014011264,15.1435188436646,18.9953464585418
"906",106,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.910784275271,-4.6678677048332,19.0575174793259
"907",107,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.58574510645121,0.420770598267902,19.6015884079384
"908",108,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-1.34061775635928,-5.80424947433808,16.4133494160337
"909",109,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.06684608850628,10.1119101733195,17.5707974255528
"910",110,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.95963239762932,5.35663084693262,25.7605977604305
"911",111,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.277323783375323,-0.233260793714567,18.4466820265465
"912",112,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.57336942665279,-7.07775635973335,16.426053001705
"913",113,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,2.49479601159692,7.04559725010082,22.1064910218143
"914",114,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,3.12010690569878,10.0046400630676,19.3531936864438
"915",115,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.1591065004468,-3.70219865384367,21.9356914203116
"916",116,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.48138449713588,-3.96281210623156,18.8175091231314
"917",117,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.27058527898043,5.56454498299382,15.9359158234435
"918",118,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.38823834247887,-0.928808277643467,18.5282854447275
"919",119,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.73708785604686,12.5891643007741,17.5343315949068
"920",120,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,4.84852883033454,9.93256170212362,17.9762706519192
"921",121,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.51217089779675,-11.3884690897804,18.0207018035916
"922",122,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,2.17636781278998,6.39302198678737,17.2585338174188
"923",123,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.47287253942341,-7.83320224497174,18.2512523002153
"924",124,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-5.34301295410842,-8.77334305548295,18.106895619247
"925",125,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.04519234038889,-1.41533380367207,16.5631040609637
"926",126,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-6.80756952613592,-0.399851106715903,15.8072380441087
"927",127,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.56117488164455,1.08131819615523,22.3128134162522
"928",128,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.9357487866655,-8.13065925280183,15.7276374253345
"929",129,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-5.00542779453099,-3.38206433629986,17.7421128768811
"930",130,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.468714660964906,-1.48432353334853,21.8986118290431
"931",131,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,0.162032847292721,-0.831931893772792,17.3829142564617
"932",132,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.9166737915948,9.93060585041561,16.6941428830822
"933",133,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.78508559893817,-10.1838011097427,18.6317432023272
"934",134,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.3824391644448,2.04269840823667,19.5792194777721
"935",135,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,8.12327620573342,14.5129291950517,20.1152133756263
"936",136,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.73222160432488,5.00839821084115,17.6134858803541
"937",137,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-5.35471004899591,0.514885207785652,25.9546364983988
"938",138,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.87843330204487,10.4277504857036,15.5820931178216
"939",139,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.04632081184536,-7.18204571351154,16.231442001996
"940",140,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.13335191085935,-5.41502149451842,15.6604541151964
"941",141,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.82522277161479,20.7589917741679,24.8074284662257
"942",142,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-7.45843314565718,-11.3214893713193,20.890863080225
"943",143,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,5.95352270174772,6.83869374892434,19.3986660095367
"944",144,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.46275755297393,-13.778529073102,19.3945743088686
"945",145,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-2.9457482136786,-8.7335186246902,17.9417479727257
"946",146,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,0.800602971576154,-3.01804280883921,15.9722358656398
"947",147,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,8.87728306464851,8.88793874372593,18.6992817848456
"948",148,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.57121793553233,5.78188389265276,22.7198972257175
"949",149,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,8.42925469391048,6.71528714470822,18.9405944430431
"950",150,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.00689181033521891,-0.983300715155065,14.6892497404367
"951",151,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.32513344008476,0.530243593030037,17.5328074022188
"952",152,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.66649127658457,-13.2649696466647,19.8479807630523
"953",153,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-1.6168487817049,4.31543225932168,18.4746881536048
"954",154,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,4.86800292972475,2.83960170378129,15.312589100123
"955",155,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-7.61826516594738,-7.54679114715801,16.1574011190758
"956",156,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.29141682293266,0.0792842664365427,16.0881300901449
"957",157,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.811267285607755,-0.736792377293768,17.6075900203832
"958",158,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,8.06210461072624,4.5458238338236,19.9072695200783
"959",159,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,0.330930259078741,-1.93387235424552,18.1167195271693
"960",160,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-7.97840236220509,-5.8724333214251,18.5547247375319
"961",161,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,5.08981554303318,3.6450033268635,20.1370450614881
"962",162,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.33742329012603,-10.5045827008562,16.2671977710194
"963",163,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,3.69396303780377,9.96638466261366,16.9414854396779
"964",164,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.31540808361024,-2.19054019650964,21.2746312621853
"965",165,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,5.64646068494767,2.80418966614575,17.8253072393288
"966",166,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.86500456929207,13.5494865253552,18.4012350595727
"967",167,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,4.14699368644506,3.78142039448594,18.0704151986639
"968",168,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.04471692629158,7.69088145927241,17.1371512172738
"969",169,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,4.50751439202577,8.42325976932429,20.7186272150615
"970",170,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,0.599922225810587,1.5625184778198,18.0238275923009
"971",171,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,3.19625928997993,2.1101442676957,18.6061089796956
"972",172,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-1.55115004163235,-4.03682661564539,18.1230567316492
"973",173,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.30021745990962,-12.0181056383718,20.8209474521585
"974",174,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-3.75361376907676,-2.34272316875522,17.5912510324382
"975",175,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.27342306822538,-8.64033735455672,16.7968087388578
"976",176,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,3.83388511370867,8.24089508825165,18.7987285765451
"977",177,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,5.47499877400696,3.37081106094525,21.2026747688852
"978",178,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.71034446172416,-6.96475331765404,23.9726285502644
"979",179,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.0346131017431617,-4.72202091726892,20.105898415141
"980",180,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.37920766416937,-6.76537469045353,22.2912419983457
"981",181,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.45762426126748,7.70971735885043,16.831129153378
"982",182,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.48640521150082,-11.8839571885002,18.9045573642064
"983",183,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,3.42726744711399,5.16248884825038,16.6036975413864
"984",184,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.48901324067265,-11.1739818999634,15.8101618826983
"985",185,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.22242278885096,3.56572887052622,21.37513577701
"986",186,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.09664861578494,-0.457118324996657,19.1712216714191
"987",187,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-0.299539249390364,-4.5922748347732,20.415410725527
"988",188,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,2.55607856437564,2.05318167384486,20.1817881485691
"989",189,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,1.51504636276513,-2.6590507696877,19.0010061454449
"990",190,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,6.85517251025885,4.92696892123384,22.6587047631037
"991",191,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,9.48878635652363,4.36951267814643,17.2232620315959
"992",192,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-8.55468414258212,-11.4372228853435,18.5915294061433
"993",193,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-4.1130189364776,-8.18089686429217,18.4444780165133
"994",194,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-9.63015023618937,-12.5106639978986,15.9142885805791
"995",195,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,8.94541672896594,9.84643351823025,18.4639480550748
"996",196,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-7.95927556231618,-6.62668763816467,20.0262387350825
"997",197,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,0.496408850885928,7.86578005152504,19.8381663215097
"998",198,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,7.82230617012829,8.76970231338988,27.6486647910005
"999",199,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-6.264031031169,-4.95570494781817,19.6463868197917
"1000",200,12.39783716,0.3,2.31049060186648,57.2901724833021,0.785725839808831,-7.2869721474126,-4.46863197984253,18.5267859575832
"1001",1,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.22482851706445,-3.05373969520221,27.2414331929334
"1002",2,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.157356220297515,-0.570997297710045,21.4457320178188
"1003",3,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-9.79582978412509,-15.5254863427657,25.8316365017034
"1004",4,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.6345038600266,2.24494302339455,23.9065715671517
"1005",5,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-3.3272183034569,-10.0534909542383,24.8879295919059
"1006",6,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.16961903870106,-3.36889759629288,25.0630615360168
"1007",7,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,1.1424675071612,2.75453911078765,29.0029967363395
"1008",8,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,7.31107301544398,-0.146296924446525,26.8462384504128
"1009",9,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.24704322498292,-11.2496013562452,23.8173310110577
"1010",10,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.1960731651634,-12.4581122722233,27.3112416482421
"1011",11,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.51434058323503,10.111660682679,30.9705410826905
"1012",12,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.61771801486611,3.11230985972271,27.4236297268353
"1013",13,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.69724358618259,-0.776208588080431,31.220568586505
"1014",14,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.55235745664686,-17.019383310963,25.0061808840903
"1015",15,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-7.95152440667152,-3.93711702840836,25.5876171455495
"1016",16,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,2.4498556740582,-5.14549078152152,23.1635190001879
"1017",17,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.80146363005042,-0.371156632727659,29.8563146577762
"1018",18,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.0722708683461,-0.416540627257338,26.976728788028
"1019",19,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.23228856641799,-4.2316937335081,29.5138464188164
"1020",20,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.71325723826885,15.502765887673,29.1497883206691
"1021",21,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.74880281556398,10.5868286248749,23.9559563589165
"1022",22,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,1.15660572890192,-2.86277360279461,23.9484744111795
"1023",23,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-1.40493396203965,-0.903739841982352,29.5339988327023
"1024",24,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.87797291204333,14.2504563886862,29.8673808822516
"1025",25,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.54223658423871,-1.01295225556001,29.0199433896042
"1026",26,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.67591211013496,-1.23756584126322,24.2358377956517
"1027",27,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-0.0670645572245121,-3.6777717070556,22.012312383699
"1028",28,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.2179191345349,-3.02786644751161,25.3139612997474
"1029",29,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,9.25390188582242,4.03932846291377,25.3366885487722
"1030",30,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,2.61086187325418,7.49559549831169,31.4145955041647
"1031",31,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.86670351121575,4.8073401459688,23.748708680024
"1032",32,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.69966425187886,5.27893833880562,26.1179001476783
"1033",33,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,2.70687778480351,3.22258278501166,24.6210627958187
"1034",34,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-0.941843185573816,1.23513852274001,25.845026248978
"1035",35,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.64927093312144,-2.66399477817161,22.7672882648067
"1036",36,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.29696371406317,4.68634608465111,29.3968350320144
"1037",37,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.251701544038951,2.684249869625,25.046881003673
"1038",38,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.6571647413075,-12.5559200527334,22.7775646839129
"1039",39,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.87037994060665,8.83113591940515,30.1180880279739
"1040",40,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.29288130439818,-6.53285718912367,23.7956266773607
"1041",41,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,1.37436450459063,5.34312144646976,27.0962458281058
"1042",42,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.12792059592903,-4.51704415496504,30.5545752822072
"1043",43,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.68822772055864,11.8183471130358,25.1009174141495
"1044",44,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.10352347511798,0.676961577436605,27.6428172246611
"1045",45,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,2.67197196371853,0.471036334068796,24.709995764963
"1046",46,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,9.08448514994234,8.1657650499682,29.3462563325764
"1047",47,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.121476948261261,0.514242081501726,27.6650084731845
"1048",48,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.41262813936919,-2.86231565606721,25.991068072628
"1049",49,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.43028235062957,-5.90192873691732,27.896922985813
"1050",50,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,3.14603107050061,5.05884436139115,20.3195265307768
"1051",51,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.52268938906491,5.06966827330039,25.1884610153671
"1052",52,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.78994285780936,-5.03618689498525,25.3818861034479
"1053",53,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,3.63690620753914,5.29721572884564,23.1201854113974
"1054",54,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.15710898675025,0.557501439145282,27.5503951674629
"1055",55,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.41945032216609,4.15757810306459,24.8226149489546
"1056",56,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.19097507093102,3.77701129682913,22.6036577270021
"1057",57,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.10838319081813,10.6158996864611,23.0840966421325
"1058",58,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.84381968528032,-3.89988210466463,26.2315597934881
"1059",59,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.83208491280675,-3.93896049134995,22.2142654289903
"1060",60,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,7.20764684025198,3.52916972653494,27.349000718672
"1061",61,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-6.96202503051609,-7.6527707036775,23.8210683050928
"1062",62,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-3.09321145527065,-5.75674227044462,27.7062344582655
"1063",63,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.40191620867699,7.59036234069017,25.8521102137475
"1064",64,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.55601651221514,-7.28522600475253,32.0902675958512
"1065",65,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.39914216380566,7.17286143975394,22.7194591071835
"1066",66,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-3.49389899522066,-0.439998904752381,26.4631944120503
"1067",67,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.42764735873789,-2.04871514877779,29.3678677421959
"1068",68,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.52216454781592,4.5153906520023,23.132467110463
"1069",69,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.43399548344314,-9.07175878649369,27.8866097984019
"1070",70,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.22895769774914,11.6573948547555,30.4281397606581
"1071",71,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-7.45966234244406,-7.51192725008984,23.0635551300597
"1072",72,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,3.93287088721991,5.02500651410389,29.2055078951781
"1073",73,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.62406930141151,7.94368565903116,26.5116562117315
"1074",74,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.41575019713491,-16.0323227450822,26.0629211751019
"1075",75,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-9.49334842618555,-4.91917442824023,26.1621989412085
"1076",76,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.07548409514129,8.66262907109464,29.8058322543777
"1077",77,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.792559431865811,2.1588766057073,25.4527894008328
"1078",78,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,2.32640713453293,2.76196986522585,29.3197522385038
"1079",79,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-8.67448828648776,-7.72706124401993,30.1520136056955
"1080",80,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,6.84271013829857,1.06416158627501,28.0820706462297
"1081",81,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.75571868475527,-0.242308656617005,29.3919421002103
"1082",82,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-0.314645040780306,-1.60854207384047,22.7978333763387
"1083",83,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-7.51888763625175,-8.4269668332655,26.8049939093641
"1084",84,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.35778678022325,-7.02015094413276,28.5959438313418
"1085",85,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,7.16995749156922,13.5429398958215,31.9427401143229
"1086",86,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-3.13990297261626,-5.24422316550673,28.083644140977
"1087",87,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.6855034828186,-7.33260294705041,20.8794249709249
"1088",88,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.6761852921918,-1.4620285545621,27.8814441004431
"1089",89,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.53463013283908,4.37247130087372,21.7127641823766
"1090",90,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.35334177222103,-0.829159850862463,24.5755577775145
"1091",91,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.62527133524418,-10.0682730768416,23.5880485880113
"1092",92,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.824049143120646,-0.259657661106554,23.4100630452342
"1093",93,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.282336520031095,-7.35364713372602,25.2285398386143
"1094",94,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-1.73762635327876,4.35422827740778,30.3004118426664
"1095",95,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-0.0253672478720546,3.65518129994351,22.4654252285086
"1096",96,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-5.75447116047144,-1.40827011176048,25.9594138590173
"1097",97,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-0.74039694853127,1.13268594863676,25.2347431999699
"1098",98,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-1.1817904561758,4.68210113232819,30.2584522172206
"1099",99,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.71501617319882,12.0452572892171,28.220095485667
"1100",100,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-1.04388838633895,2.11294321930423,24.9346857896275
"1101",101,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.47983057703823,-9.29420488620018,23.9544790629608
"1102",102,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.08497015107423,3.51495343756558,23.6432445710046
"1103",103,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,5.02228404395282,9.49503368591733,25.9974728634295
"1104",104,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-2.5861068116501,-4.7615710408791,29.105893550928
"1105",105,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-3.42388913501054,-2.10528847204754,26.7759086882776
"1106",106,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-4.05643455684185,-6.57628109723194,25.2731476233675
"1107",107,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,0.105721214786172,0.0861843446961039,26.728370368706
"1108",108,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,4.12122021894902,3.83095748857938,25.2990982652392
"1109",109,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.84137898683548,9.83900612845089,28.7558066891695
"1110",110,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,-7.89850124623626,-12.1001442063072,27.4118073392453
"1111",111,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,8.49661970045418,5.32017647805372,23.897176960622
"1112",112,24.79567432,0.3,2.31049060186648,114.580344966604,0.785725839808831,7.04458322376013,7.07272841087624,24.6458251698847
