"","X","alpha_1","alpha_2","alpha_3","halflife_1","halflife_2","halflife_3","sigma2_1","sigma2_2","sigma2_3","stv_1","stv_2","stv_3","rho_1","rho_2","rho_3","theta_1","theta_2","theta_3","sim","state"
"1032",NA,0.00368545185240309,0.00368545185240309,0.00368545185240309,188.076580109975,188.076580109975,188.076580109975,0.128917081870845,0.128917081870845,0.128917081870845,17.4899967539645,17.4899967539645,17.4899967539645,0.480396690334591,0.480396690334591,0.480396690334591,3.38559987023473,3.38559987023473,3.38559987023473,516,"sx"
"1033",NA,0.00374103947951627,0.003443788287268,0.0114206234435784,185.281974262825,201.274620487727,60.692586878844,0.0591926223586633,0.096612433911043,0.132505162980658,7.91125336724822,14.0270576835731,5.80113527231139,0.48481071383008,0.460524994193206,0.785756531443541,1.88632166361121,4.62546546877033,5.52714147225409,517,"sd"
"1034",NA,0.0105935291614979,0.0105935291614979,0.0105935291614979,65.4311863395988,65.4311863395988,65.4311863395988,0.506655492114954,0.506655492114954,0.506655492114954,23.9134420829457,23.9134420829457,23.9134420829457,0.769941502632527,0.769941502632527,0.769941502632527,6.16189416497946,6.16189416497946,6.16189416497946,517,"sx"
"1035",NA,0.0103405488919476,0.0036819522264541,0.0188638860021534,67.031952346332,188.255343341997,36.7446654671693,0.206315401072201,0.0947987706659211,0.123055599860739,9.97603721176076,12.873438441815,3.26167153063508,0.764667274545604,0.480116876964691,0.869067014388841,3.91733051807989,2.95487986918553,-0.247159869229596,518,"sd"
"1036",NA,0.00409056224351556,0.00409056224351556,0.00409056224351556,169.450344303827,169.450344303827,169.450344303827,0.201386164223781,0.201386164223781,0.201386164223781,24.6159515776862,24.6159515776862,24.6159515776862,0.511298713240418,0.511298713240418,0.511298713240418,-9.24764505587518,-9.24764505587518,-9.24764505587518,518,"sx"
"1037",NA,0.0054210401275759,0.0113820408648898,0.00414763224609861,127.862396191097,60.8983212051273,167.118765462377,0.0750481680226674,0.117262431029311,0.117028109774614,6.92193437574002,5.15120409517376,14.107821382271,0.59498820889437,0.785063898434502,0.515424781673109,-0.694864683766967,4.65369944320799,5.03143123842955,519,"sd"
"1038",NA,0.0045069996755321,0.0045069996755321,0.0045069996755321,153.793483572442,153.793483572442,153.793483572442,0.0532620942671501,0.0532620942671501,0.0532620942671501,5.90881940332756,5.90881940332756,5.90881940332756,0.540210643045785,0.540210643045785,0.540210643045785,-7.95062877237797,-7.95062877237797,-7.95062877237797,519,"sx"
"1039",NA,0.0275824689201242,0.00373231526150865,0.0215632204305998,25.1299904503553,185.715067456485,32.1448821984085,1.36817754767923,0.0686112261050588,0.346681199229148,24.8015787064116,9.19151000086275,8.0387157462153,0.910411740564811,0.484121732059556,0.885420664920346,-6.57888801571236,0.298798814838037,1.72848702130322,520,"sd"
"1040",NA,0.0283414536857358,0.0283414536857358,0.0283414536857358,24.4570087422441,24.4570087422441,24.4570087422441,1.96354111855489,1.96354111855489,1.96354111855489,34.640797545666,34.640797545666,34.640797545666,0.91281058865745,0.91281058865745,0.91281058865745,-3.18903884850442,-3.18903884850442,-3.18903884850442,520,"sx"
"1041",NA,0.0109432924913547,0.00554536378830182,0.00383254679829569,63.3399117411455,124.995799558213,180.8581126441,0.355737389936243,0.273043123837148,0.307069856492595,16.2536727505584,24.6190452295613,40.0608097765626,0.776884820427973,0.601630514594957,0.491953742208727,-0.33392324519689,2.04277162840232,1.73800055411435,521,"sd"
"1042",NA,0.0116945794533986,0.0116945794533986,0.0116945794533986,59.2708086102666,59.2708086102666,59.2708086102666,0.655810570612079,0.655810570612079,0.655810570612079,28.0390831164729,28.0390831164729,28.0390831164729,0.790557266169292,0.790557266169292,0.790557266169292,0.303504765033722,0.303504765033722,0.303504765033722,521,"sx"
"1043",NA,0.00642097395923655,0.00422863726998946,0.0222311046255225,107.950473707008,163.917389055617,31.1791605606577,0.177803669422145,0.122100707613201,0.397364979542966,13.8455373398903,14.4373588720587,8.93713979211744,0.643780823656722,0.521189667393132,0.888858674565335,7.26521523528867,0.87345383386867,-3.000281649121,522,"sd"
"1044",NA,0.0086351920190751,0.0086351920190751,0.0086351920190751,80.2700367321058,80.2700367321058,80.2700367321058,0.104775882001056,0.104775882001056,0.104775882001056,6.06679514303834,6.06679514303834,6.06679514303834,0.722523126555168,0.722523126555168,0.722523126555168,-6.26604663673788,-6.26604663673788,-6.26604663673788,522,"sx"
"1045",NA,0.00458570862207807,0.00344684688129803,0.0040595805047731,151.153777460426,201.096017441574,170.743548439295,0.222128750042288,0.0668328895637857,0.126256620095148,24.2196755560134,9.69478654918048,15.5504515733461,0.545375880428172,0.460783619325865,0.509036082951108,1.16640893696689,0.0235900214924814,-11.2939067800261,523,"sd"
"1046",NA,0.00551584180513004,0.00551584180513004,0.00551584180513004,125.664804221774,125.664804221774,125.664804221774,0.166347788449106,0.166347788449106,0.166347788449106,15.0790934843702,15.0790934843702,15.0790934843702,0.600069223075475,0.600069223075475,0.600069223075475,-1.05299810878932,-1.05299810878932,-1.05299810878932,523,"sx"
"1047",NA,0.00971765544411741,0.00356853789967383,0.0183936159370959,71.3286434722835,194.238424824716,37.6841173008304,0.179448652591311,0.0536500768083838,0.26912148181292,9.23312488404498,7.51709500034839,7.31562197268022,0.750692824825458,0.470923701380408,0.865733072492341,1.78389355112352,1.65687971259096,-3.65882422203627,524,"sd"
"1048",NA,0.00371338839155375,0.00371338839155375,0.00371338839155375,186.66164361814,186.66164361814,186.66164361814,0.0477190549124492,0.0477190549124492,0.0477190549124492,6.42527119180262,6.42527119180262,6.42527119180262,0.482622187185224,0.482622187185224,0.482622187185224,3.51131714414805,3.51131714414805,3.51131714414805,524,"sx"
"1049",NA,0.00424364891424371,0.00546236430613175,0.00384914835724052,163.337541480732,126.89508456656,180.078063048956,0.10781563343886,0.0820940261145372,0.0511673057453405,12.7031754532025,7.51451400105105,6.64657490391234,0.522246355325507,0.597215752038368,0.493233466346917,-1.17850291721914,6.49707171512737,6.25023887174631,525,"sd"
"1050",NA,0.0045318939266694,0.0045318939266694,0.0045318939266694,152.948677037848,152.948677037848,152.948677037848,0.123375120782636,0.123375120782636,0.123375120782636,13.6118720758881,13.6118720758881,13.6118720758881,0.541854195805182,0.541854195805182,0.541854195805182,-1.33083343505859,-1.33083343505859,-1.33083343505859,525,"sx"
"1051",NA,0.00438055515117227,0.00661698619347646,0.00499274694875376,158.232725451352,104.752701651895,138.830825530415,0.149526645221062,0.293338665507932,0.112296091829253,17.0670885379731,22.1655793839443,11.2459226335597,0.531718833727519,0.652214449807644,0.570688323167144,-8.14082233178672,4.96266363784443,-7.08857023643403,526,"sd"
"1052",NA,0.00494730304353443,0.00494730304353443,0.00494730304353443,140.106068793544,140.106068793544,140.106068793544,0.115405545693542,0.115405545693542,0.115405545693542,11.6634805547604,11.6634805547604,11.6634805547604,0.567974074492868,0.567974074492868,0.567974074492868,8.72029602061957,8.72029602061957,8.72029602061957,526,"sx"
"1053",NA,0.00860093121581299,0.00592991851572377,0.0254631926160463,80.589783032514,116.889832250139,27.221534668168,0.536508945697588,0.152214094053017,0.382899400379411,31.1890033901914,12.8344170033202,7.51868405021049,0.721539626780818,0.621097367463624,0.902957269704313,-1.81034354707802,0.781793629265462,0.60904887279621,527,"sd"
"1054",NA,0.00473456042839015,0.00473456042839015,0.00473456042839015,146.401591244581,146.401591244581,146.401591244581,0.0862556746336398,0.0862556746336398,0.0862556746336398,9.10915341965215,9.10915341965215,9.10915341965215,0.554898933013612,0.554898933013612,0.554898933013612,-9.91058100480586,-9.91058100480586,-9.91058100480586,527,"sx"
"1055",NA,0.0129619908067271,0.00925278165616895,0.00428984083509305,53.4753643090234,74.9123027341529,161.578764155922,0.183391660802521,0.162393358508921,0.038744081684762,7.07420887489531,8.77538045008614,4.51579477819037,0.810362928919901,0.739250385879341,0.525475313332218,-1.94731993447353,-3.66410061968341,3.39827378423431,528,"sd"
"1056",NA,0.00357658127878183,0.00357658127878183,0.00357658127878183,193.801601734053,193.801601734053,193.801601734053,0.104107159819457,0.104107159819457,0.104107159819457,14.5540044674891,14.5540044674891,14.5540044674891,0.47158376213566,0.47158376213566,0.47158376213566,-4.20248164329678,-4.20248164329678,-4.20248164329678,528,"sx"
"1057",NA,0.00433415158070086,0.00578142869061936,0.00390259414952663,159.926843271102,119.892022828995,177.611904800303,0.17463173662306,0.127549242685929,0.122882330151643,20.1460116670425,11.0309449023287,15.7436727268383,0.528541093777534,0.61376778279697,0.497320047159055,-4.78374693668154,-6.41405943175495,4.76055629450684,529,"sd"
"1058",NA,0.00392188316596945,0.00392188316596945,0.00392188316596945,176.738355332573,176.738355332573,176.738355332573,0.0669630400356207,0.0669630400356207,0.0669630400356207,8.5371028663813,8.5371028663813,8.5371028663813,0.498782562937575,0.498782562937575,0.498782562937575,-0.00182583928108215,-0.00182583928108215,-0.00182583928108215,529,"sx"
"1059",NA,0.00475592120049067,0.0298224184563534,0.0050933197422256,145.744042287419,23.242487244098,136.089469273544,0.0926932049349995,0.627739638342532,0.316191755564799,9.74503161715929,10.5246266204275,31.0398494073959,0.556239783052469,0.917139976242408,0.576599858669237,0.995095747369671,-3.86973827041697,2.12491291288263,530,"sd"
"1060",NA,0.00672979251337756,0.00672979251337756,0.00672979251337756,102.99681293028,102.99681293028,102.99681293028,0.122065979083861,0.122065979083861,0.122065979083861,9.06907448046998,9.06907448046998,9.06907448046998,0.656918145018931,0.656918145018931,0.656918145018931,-3.18449609912932,-3.18449609912932,-3.18449609912932,530,"sx"
"1061",NA,0.00353343850571663,0.00970423221613902,0.0171961319374043,196.167891259046,71.4273077067528,40.3083195152883,0.348852298264416,0.157567504008626,0.488728681223142,49.3644218938606,8.11849410129414,14.210424850256,0.468028720247159,0.750375151688161,0.856435587614942,-0.346154209280853,3.60250955306241,2.56192734776542,531,"sd"
"1062",NA,0.0121208390410986,0.0121208390410986,0.0121208390410986,57.1864025427337,57.1864025427337,57.1864025427337,0.276722487121647,0.276722487121647,0.276722487121647,11.4151539420396,11.4151539420396,11.4151539420396,0.797638458125933,0.797638458125933,0.797638458125933,-5.55764836259186,-5.55764836259186,-5.55764836259186,531,"sx"
"1063",NA,0.0168866180910909,0.00516493073737988,0.00667383372177168,41.0471283723554,134.202609057943,103.860421079826,1.22756428653254,0.0989933562025423,0.113134392411341,36.3472508204644,9.58322204459616,8.47596727217438,0.853822756602771,0.580730477488103,0.654598223547416,1.11538024983797,0.712816105076661,-5.85482932812215,532,"sd"
"1064",NA,0.00535884660171755,0.00535884660171755,0.00535884660171755,129.346337388681,129.346337388681,129.346337388681,0.140507199311375,0.140507199311375,0.140507199311375,13.109835917522,13.109835917522,13.109835917522,0.591598142382714,0.591598142382714,0.591598142382714,-6.09320142772049,-6.09320142772049,-6.09320142772049,532,"sx"
"1065",NA,0.00567751580236739,0.00745223814412533,0.00453046244621018,122.086349855851,93.0119471700405,152.997003901837,0.198920950586366,0.380282816503971,0.155626474314831,17.5183088441093,25.5146715087032,17.1755616741747,0.608500080205404,0.684659167149978,0.541759936412206,-1.03889361044239,-3.37816188354111,3.50362791923135,533,"sd"
"1066",NA,0.00355619486632785,0.00355619486632785,0.00355619486632785,194.912598047726,194.912598047726,194.912598047726,0.0988263599236292,0.0988263599236292,0.0988263599236292,13.8949584652089,13.8949584652089,13.8949584652089,0.46990837331679,0.46990837331679,0.46990837331679,5.24785044137388,5.24785044137388,5.24785044137388,533,"sx"
"1067",NA,0.00442963328154769,0.010773363789828,0.0146324001737217,156.479585668492,64.3389747234193,47.3707096806147,0.115939018870361,0.409997887024877,0.47265292535658,13.0867513743544,19.0283134879372,16.1509020989399,0.535043633431047,0.773560445815937,0.831574150282802,4.3184925427712,-0.443346490814881,0.583106251133449,534,"sd"
"1068",NA,0.00360438050338015,0.00360438050338015,0.00360438050338015,192.306883224432,192.306883224432,192.306883224432,0.0652659682015711,0.0652659682015711,0.0652659682015711,9.05370120335038,9.05370120335038,9.05370120335038,0.473855474186997,0.473855474186997,0.473855474186997,-0.793416281230748,-0.793416281230748,-0.793416281230748,534,"sx"
"1069",NA,0.0228224369867696,0.00930201689485382,0.00497234459348481,30.3713043861954,74.5157946276594,139.400471453279,0.713141998218185,0.371015286781848,0.0366514153568489,15.6237039592135,19.9427334402664,3.68552648230301,0.891735507111222,0.740506584988887,0.569473098141769,4.93469427965892,4.61890505258601,-0.947336643493869,535,"sd"
"1070",NA,0.0125112699945337,0.0125112699945337,0.0125112699945337,55.4018241843386,55.4018241843386,55.4018241843386,0.54362949601084,0.54362949601084,0.54362949601084,21.7255920561365,21.7255920561365,21.7255920561365,0.803739548802088,0.803739548802088,0.803739548802088,-5.46621364541352,-5.46621364541352,-5.46621364541352,535,"sx"
"1071",NA,0.0243131125942353,0.00515772493693642,0.0187204440528649,28.5091914033374,134.390102038218,37.0262146882071,0.645771720341154,0.234122343527473,0.259123908862937,13.2803177264574,22.6962804715345,6.92088040569962,0.898368887052178,0.580317751638633,0.868067581422224,-4.35029852276261,-11.0149169667193,0.849914228587057,536,"sd"
"1072",NA,0.0217180040432383,0.0217180040432383,0.0217180040432383,31.9157865142654,31.9157865142654,31.9157865142654,0.735157366074766,0.735157366074766,0.735157366074766,16.925067437393,16.925067437393,16.925067437393,0.886236147547436,0.886236147547436,0.886236147547436,-3.28880866058171,-3.28880866058171,-3.28880866058171,536,"sx"
"1073",NA,0.00629822167143172,0.00617506034446879,0.00404734571429871,110.054427538492,112.249458611497,171.259692027581,0.476553633626214,0.132146939280621,0.227096427972852,37.8323960704517,10.7000524617536,28.0549826977408,0.638324600334093,0.632709791528729,0.508138122281094,4.23056228934037,-1.91687113994577,4.21618695618256,537,"sd"
"1074",NA,0.0147086239195623,0.0147086239195623,0.0147086239195623,47.1252228862869,47.1252228862869,47.1252228862869,0.678322536309014,0.678322536309014,0.678322536309014,23.0586674871349,23.0586674871349,23.0586674871349,0.832433291274334,0.832433291274334,0.832433291274334,-6.44298154395074,-6.44298154395074,-6.44298154395074,537,"sx"
"1075",NA,0.0134676785759052,0.0166479605225046,0.00849599030587186,51.467457932954,41.6355612822937,81.5852132129775,0.222810959735958,1.11409838748937,0.695603586888108,8.27206257114666,33.4605066483471,40.9371692907508,0.817304471377887,0.851743434767781,0.718488622385542,0.294688513242806,-5.11899945779179,-5.88680785047118,538,"sd"
"1076",NA,0.00680919450207545,0.00680919450207545,0.00680919450207545,101.795767524143,101.795767524143,101.795767524143,0.394571221051828,0.394571221051828,0.394571221051828,28.9734138840918,28.9734138840918,28.9734138840918,0.660165431275764,0.660165431275764,0.660165431275764,8.4529277542606,8.4529277542606,8.4529277542606,538,"sx"
"1077",NA,0.0186037371668435,0.0239229674703087,0.00379608090317831,37.2584913635152,28.9741304635482,182.595471023708,0.718386230607919,0.40199138887736,0.096117421927118,19.3075784764435,8.40178772504454,12.6600860701681,0.867243223050851,0.896712389226871,0.489125419291357,-5.26970977630504,-10.8462189468276,4.82094828488749,539,"sd"
"1078",NA,0.00469588903414278,0.00469588903414278,0.00469588903414278,147.607231670132,147.607231670132,147.607231670132,0.0778671465840501,0.0778671465840501,0.0778671465840501,8.29099090905845,8.29099090905845,8.29099090905845,0.55245519375499,0.55245519375499,0.55245519375499,7.19085874035954,7.19085874035954,7.19085874035954,539,"sx"
"1079",NA,0.00383263927099527,0.0161492172051025,0.00394372842693538,180.853748957163,42.9214104780842,175.759359043539,0.168310682506349,0.42156337020819,0.237269437585192,21.9575429104552,13.0521301699686,30.0818682093649,0.491960884080485,0.847205352697597,0.500431045899274,0.12119600438398,1.83601464217188,-1.10324274128816,540,"sd"
"1080",NA,0.0276137226267939,0.0276137226267939,0.0276137226267939,25.101547876322,25.101547876322,25.101547876322,1.43038654004854,1.43038654004854,1.43038654004854,25.8999222846655,25.8999222846655,25.8999222846655,0.910513122189484,0.910513122189484,0.910513122189484,9.79029055684805,9.79029055684805,9.79029055684805,540,"sx"
"1081",NA,0.00910887488660048,0.0074217161966877,0.00604623786157856,76.0958064732663,93.3944605520345,114.641070435654,0.11679395370802,0.227630580499886,0.0594014209068107,6.41099779951028,15.3354409187377,4.91226298623505,0.735515654031242,0.683565121234301,0.62668149185749,0.875683462625702,-1.33421781342511,9.75776084162873,541,"sd"
"1082",NA,0.00625150293530868,0.00625150293530868,0.00625150293530868,110.876886363602,110.876886363602,110.876886363602,0.199199810485022,0.199199810485022,0.199199810485022,15.9321536394021,15.9321536394021,15.9321536394021,0.636211534166057,0.636211534166057,0.636211534166057,3.65910938940942,3.65910938940942,3.65910938940942,541,"sx"
"1083",NA,0.0041534581349209,0.00584636865070276,0.0038900948831407,166.884354685604,118.560293059287,178.182589726533,0.0446448047765816,0.1256205657987,0.0722189331057866,5.37441372060824,10.7434694341076,9.28241280421932,0.51584296090055,0.617001500888785,0.496368849819106,5.41090697382247,6.22290077585659,-1.25755317225634,542,"sd"
"1084",NA,0.0036451707216299,0.0036451707216299,0.0036451707216299,190.154929218243,190.154929218243,190.154929218243,0.0901639988656202,0.0901639988656202,0.0901639988656202,12.3675961636859,12.3675961636859,12.3675961636859,0.477162123815105,0.477162123815105,0.477162123815105,3.31339433323592,3.31339433323592,3.31339433323592,542,"sx"
"1085",NA,0.0160777904718011,0.0152332892919683,0.00823754806755908,43.1120919118618,45.5021346522583,84.1448419936609,0.684833648300453,0.563300268655529,0.364366762249383,21.2975050738964,18.4891213532106,22.1162146345661,0.846533093556402,0.838123948265184,0.710719023330454,-4.81320431426811,3.97236665140747,2.5844319980026,543,"sd"
"1086",NA,0.00432487320142156,0.00432487320142156,0.00432487320142156,160.269942788638,160.269942788638,160.269942788638,0.240430633112056,0.240430633112056,0.240430633112056,27.796263834166,27.796263834166,27.796263834166,0.527901688095674,0.527901688095674,0.527901688095674,3.96440631244332,3.96440631244332,3.96440631244332,543,"sx"
"1087",NA,0.00967721718214928,0.0149586795290405,0.00472789874928217,71.6267050240986,46.3374577424619,146.607873247113,0.209476884529115,0.248532624625838,0.189046707974389,10.8231984767025,8.30730493768989,19.9926772969802,0.749733595090396,0.835193071729493,0.554479463886434,1.83603346295736,-5.62972127549537,-1.99914927228969,544,"sd"
"1088",NA,0.00536818285309039,0.00536818285309039,0.00536818285309039,129.121380461344,129.121380461344,129.121380461344,0.175975971076653,0.175975971076653,0.175975971076653,16.3906461359961,16.3906461359961,16.3906461359961,0.592109950559332,0.592109950559332,0.592109950559332,-9.99006925150752,-9.99006925150752,-9.99006925150752,544,"sx"
"1089",NA,0.00344661185269821,0.00544749601911008,0.00497224933691636,201.109730420415,127.241429480325,139.403142037486,0.0599796680398355,0.0492721631835469,0.19695437680785,8.7012507649911,4.5224597696536,19.8053600556157,0.460763752663377,0.596416568364838,0.569467411581138,-1.7418584347646,-5.82490099526213,5.82776482114474,545,"sd"
"1090",NA,0.00367779989773947,0.00367779989773947,0.00367779989773947,188.467888366081,188.467888366081,188.467888366081,0.0496359936509213,0.0496359936509213,0.0496359936509213,6.7480552274513,6.7480552274513,6.7480552274513,0.479784579844151,0.479784579844151,0.479784579844151,-7.50544809736311,-7.50544809736311,-7.50544809736311,545,"sx"
"1091",NA,0.00817911642223964,0.00789330669006041,0.0139177176042765,84.7459731316729,87.8145507044324,49.8032220704751,0.26809429650622,0.157130081071742,0.524283425480215,16.3889522208812,9.95337488087263,18.8351078958204,0.7089102338945,0.699771974797066,0.823085059256168,2.04922906913504,4.87579111095044,-0.0164203155923931,546,"sd"
"1092",NA,0.00606322491371802,0.00606322491371802,0.00606322491371802,114.319885939198,114.319885939198,114.319885939198,0.180185125703465,0.180185125703465,0.180185125703465,14.8588522005671,14.8588522005671,14.8588522005671,0.627485687965992,0.627485687965992,0.627485687965992,7.3508887598291,7.3508887598291,7.3508887598291,546,"sx"
"1093",NA,0.0226977830808089,0.0107753101879703,0.00474355117551399,30.5381004872676,64.3273528528007,146.12410721696,1.1677518069715,0.595552240263457,0.131040578025217,25.7239176798468,27.6350392645002,13.8124975547479,0.891141478727831,0.773599040816964,0.55546407294701,-0.07022346891317,-1.96051860104411,-3.15949575216807,547,"sd"
"1094",NA,0.024555976510705,0.024555976510705,0.024555976510705,28.2272293369304,28.2272293369304,28.2272293369304,0.212055723943348,0.212055723943348,0.212055723943348,4.31780271191627,4.31780271191627,4.31780271191627,0.899373538361215,0.899373538361215,0.899373538361215,3.51035171654075,3.51035171654075,3.51035171654075,547,"sx"
"1095",NA,0.00480339444720655,0.00386189545002813,0.00587670514548647,144.303614491425,179.483673115723,117.948265805425,0.170001317234132,0.0618768850462942,0.235898528958704,17.6959563807005,8.01120665317901,20.0706452951688,0.559197068825036,0.494212733912288,0.618497016086493,0.743549789725447,2.60011868310479,5.41746343559278,548,"sd"
"1096",NA,0.0199196692109996,0.0199196692109996,0.0199196692109996,34.7971230454566,34.7971230454566,34.7971230454566,0.634533465505251,0.634533465505251,0.634533465505251,15.9273093037826,15.9273093037826,15.9273093037826,0.875985861631988,0.875985861631988,0.875985861631988,-2.1678664162755,-2.1678664162755,-2.1678664162755,548,"sx"
"1097",NA,0.0125530929873499,0.00933630761159866,0.0145985025064866,55.2172425758696,74.2421104140609,47.4807042881251,0.186159170909773,0.163255571672431,0.273335195846727,7.41487261734501,8.74304802626767,9.36175459521532,0.80437252746688,0.741375100974371,0.831189335238305,1.11975916229593,1.19245697976337,0.571924929386337,549,"sd"
"1098",NA,0.0267051949098609,0.0267051949098609,0.0267051949098609,25.9555185011588,25.9555185011588,25.9555185011588,0.391855093547496,0.391855093547496,0.391855093547496,7.33668289765605,7.33668289765605,7.33668289765605,0.907469298356307,0.907469298356307,0.907469298356307,-0.106240138411522,-0.106240138411522,-0.106240138411522,549,"sx"
"1099",NA,0.00422758853939992,0.00362758988815377,0.016635004134421,163.958051759297,191.076500357298,41.6679896776036,0.109912238336391,0.0553333722379149,0.465097900231297,12.9994011139022,7.62674033503777,13.9794945788117,0.521115710873228,0.475740808504559,0.851628889479918,-0.573335354644253,0.267690625695143,2.56857474873797,550,"sd"
"1100",NA,0.00788713995201989,0.00788713995201989,0.00788713995201989,87.8832104890482,87.8832104890482,87.8832104890482,0.511150398701621,0.511150398701621,0.511150398701621,32.4040401090332,32.4040401090332,32.4040401090332,0.699569329493467,0.699569329493467,0.699569329493467,9.03467682190239,9.03467682190239,9.03467682190239,550,"sx"
"1101",NA,0.00630251556352313,0.00827107348936232,0.0037750561653978,109.979447662399,83.8037748608355,183.612415336582,0.121833330503736,0.0239683677560437,0.0702023843086659,9.6654525701505,1.44892726360552,9.29819070668957,0.638517792020635,0.711747985311297,0.48748380359287,-7.60505460079884,-3.42887591114487,3.48557409140747,551,"sd"
"1102",NA,0.00478926838439842,0.00478926838439842,0.00478926838439842,144.729241488731,144.729241488731,144.729241488731,0.136533391487735,0.136533391487735,0.136533391487735,14.2540969234996,14.2540969234996,14.2540969234996,0.558320357917606,0.558320357917606,0.558320357917606,2.97759623266757,2.97759623266757,2.97759623266757,551,"sx"
"1103",NA,0.00358936679478341,0.00889706917016457,0.00638291717069805,193.111270090125,77.9073610986801,108.594105488626,0.066536655252424,0.190220845599729,0.183755362659443,9.26857842295815,10.6900846762896,14.394308883014,0.472630415014691,0.729842375850011,0.64210391307134,-7.26081959859703,-2.33118564218886,2.82269975696625,552,"sd"
"1104",NA,0.0180743890742124,0.0180743890742124,0.0180743890742124,38.34968793213,38.34968793213,38.34968793213,0.3027892530521,0.3027892530521,0.3027892530521,8.37619605865695,8.37619605865695,8.37619605865695,0.863372706011484,0.863372706011484,0.863372706011484,-2.20905358437449,-2.20905358437449,-2.20905358437449,552,"sx"
"1105",NA,0.00424005328629518,0.00419745440460989,0.00359946107280725,163.476054133649,165.135130425405,192.569711559446,0.190398616850941,0.0622764790570992,0.0915132160878172,22.4523849106275,7.41836278063004,12.7120719236512,0.521993583557111,0.518983081736219,0.473454542901673,6.4075648385432,0.492753636435505,-7.56741868950677,553,"sd"
"1106",NA,0.00380306084394285,0.00380306084394285,0.00380306084394285,182.260344759912,182.260344759912,182.260344759912,0.0882359289355085,0.0882359289355085,0.0882359289355085,11.6006464997848,11.6006464997848,11.6006464997848,0.48966864355905,0.48966864355905,0.48966864355905,7.44294255506247,7.44294255506247,7.44294255506247,553,"sx"
"1107",NA,0.0039290216247947,0.0188074973220868,0.00440285387134825,176.417247537079,36.8548334044392,157.431339039124,0.0687714998505382,0.332000933272062,0.0822473547469173,8.7517334362001,8.82629218514293,9.34023217101812,0.499322158901349,0.868675918086316,0.533234032303078,-3.80619689527745,4.04301163891355,-1.34828516585555,554,"sd"
"1108",NA,0.00515288742157229,0.00515288742157229,0.00515288742157229,134.516267065747,134.516267065747,134.516267065747,0.298090771314389,0.298090771314389,0.298090771314389,28.9246345715266,28.9246345715266,28.9246345715266,0.580040309866616,0.580040309866616,0.580040309866616,-0.546496366150677,-0.546496366150677,-0.546496366150677,554,"sx"
"1109",NA,0.00949932610287721,0.0209566077144641,0.00354901455031335,72.9680372116082,33.0753521755116,195.3069424578,0.243172273621926,0.317625543164232,0.119079941726242,12.799448665536,7.57817170345296,16.7764797858786,0.745433672450323,0.882109360759712,0.469316371021387,-3.65181639970954,-1.09529158746238,-0.69322009770577,555,"sd"
"1110",NA,0.00551940865061382,0.00551940865061382,0.00551940865061382,125.583594989449,125.583594989449,125.583594989449,0.0801715586445738,0.0801715586445738,0.0801715586445738,7.26269458555653,7.26269458555653,7.26269458555653,0.60025838281382,0.60025838281382,0.60025838281382,-7.15535913594067,-7.15535913594067,-7.15535913594067,555,"sx"
"1111",NA,0.00517001880478778,0.00491705200405246,0.00507332443423201,134.07053373153,140.968039383899,136.625833720187,0.0955468770450094,0.129267586526225,0.0950076083654346,9.24047674222449,13.1448260481776,9.36344694657959,0.581021516024104,0.566152142478974,0.575434912754582,-1.29784611283628,0.983324667052966,5.05492545165441,556,"sd"
"1112",NA,0.0114392444824094,0.0114392444824094,0.0114392444824094,60.5937902302751,60.5937902302751,60.5937902302751,0.216848128381938,0.216848128381938,0.216848128381938,9.47825394917447,9.47825394917447,9.47825394917447,0.786089329828992,0.786089329828992,0.786089329828992,7.31562511529773,7.31562511529773,7.31562511529773,556,"sx"
"1113",NA,0.0177910834296713,0.00385533714930469,0.0257788337364549,38.9603692939767,179.788992172826,26.8882288332439,0.440074686719197,0.109242915039557,0.605835082544859,12.367843938758,14.1677511990436,11.750630163073,0.861208285946067,0.493709268024247,0.904145095118493,-0.533783254410232,6.13821850247465,-3.51574199018994,557,"sd"
"1114",NA,0.00347320423402154,0.00347320423402154,0.00347320423402154,199.569945749308,199.569945749308,199.569945749308,0.0371895471281543,0.0371895471281543,0.0371895471281543,5.35378063343736,5.35378063343736,5.35378063343736,0.463004599466408,0.463004599466408,0.463004599466408,3.39210123289376,3.39210123289376,3.39210123289376,557,"sx"
"1115",NA,0.0107651339147779,0.0037160406217241,0.00926307561403569,64.3881614522622,186.528418582882,74.8290534851802,0.43825482897642,0.162708463710528,0.239474891666828,20.355289234944,21.892718658581,12.926316357818,0.773397122037764,0.482832717845457,0.739513926967915,3.11312807997776,2.0219871607133,-0.785379991700653,558,"sd"
"1116",NA,0.0269704950000814,0.0269704950000814,0.0269704950000814,25.7002024085154,25.7002024085154,25.7002024085154,0.452261274402595,0.452261274402595,0.452261274402595,8.38437103956064,8.38437103956064,8.38437103956064,0.908379304187479,0.908379304187479,0.908379304187479,-3.08228043373674,-3.08228043373674,-3.08228043373674,558,"sx"
"1117",NA,0.00567600180381451,0.00389572373975143,0.00384181005815085,122.118914778026,177.925137115645,180.422032861659,0.202039973399994,0.0645459413481872,0.126492883998894,17.7977368915047,8.28420412484198,16.4626676077497,0.608422468885082,0.49679754757729,0.492668404076822,-1.18606109105249,2.67603921961486,-7.2534921965495,559,"sd"
